Jugador,Temporada,Fecha,Competición,Equipo,Oponente,Resultado,Goles,Asistencias,partido,Día de la semana,Ronda o Fase,Sede,Titular,Posición,Minutos,Penales marcados,Penales intentados,Tiros totales,Tiros a puerta,Tarjetas amarillas,Tarjetas rojas,Faltas cometidas,Faltas recibidas,Fuera de juego,Centros,Entradas ganadas,Intercepciones,Goles en propia,Penales ganados,Penales concedidos,Año,Mes,Eficiencia_Defensiva,Oponente_Original,Oponente_Estandarizado,Es_Colombiano,Es_Internacional,Oponente_Alianza FC,Oponente_América de Cali,Oponente_Atlético Huila,Oponente_Atlético Junior,Oponente_Atlético Nacional,Oponente_Boyacá Chicó,Oponente_Bucaramanga,Oponente_Cortuluá,Oponente_Deportes Tolima,Oponente_Deportivo Cali,Oponente_Deportivo Pasto,Oponente_Deportivo Pereira,Oponente_Envigado,Oponente_Fortaleza CEIF,Oponente_Independiente Medellín,Oponente_Independiente Santa Fe,Oponente_Jaguares,Oponente_La Equidad,Oponente_Llaneros,Oponente_Millonarios,Oponente_Once Caldas,Oponente_Unión Magdalena,Oponente_Águilas Doradas,Sede_Original,Sede_Local,Sede_Visitante,Sede_Neutral,Minutos_por_Partido,Indice_Defensa,Indice_Disciplina,Indice_Ofensivo_Defensa,Indice_Participacion,Score_Global_Defensa
Juan_Pablo_Vargas,2024,2024-03-02,Primera A,MILLONARIOS,LA EQUIDAD,L 1–2,0,0,7,Sat,Apertura — First stage,HOME,Y,RB,90,0,0,2,0,0,0,1,1,0,0,2,4,1,0,0,2024,3,5,LA EQUIDAD,La Equidad,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Home,1,0,,12.857142857142858,0.8285714285714285,10.0,0.0,1.4285714285714284,2.6285714285714286
Juan_Pablo_Vargas,2024,2024-03-10,Primera A,MILLONARIOS,JAGUARES,L 1–2,0,0,8,Sun,Apertura — First stage,AWAY,Y*,CB,90,0,0,3,1,1,0,1,0,0,1,1,0,0,0,0,2024,3,1,JAGUARES,Jaguares,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Away,0,1,,11.25,0.1875,9.875,0.0625,1.25,2.265625
Juan_Pablo_Vargas,2024,2024-03-17,Primera A,MILLONARIOS,ENVIGADO,D 1–1,0,0,9,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,3,1,ENVIGADO,Envigado,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Away,0,1,,10.0,0.16666666666666666,10.0,0.0,1.1111111111111112,2.25
Juan_Pablo_Vargas,2024,2024-03-30,Primera A,MILLONARIOS,FORTALEZA FC,W 2–1,1,0,11,Sat,Apertura — First stage,AWAY,Y*,CB,90,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2024,3,2,FORTALEZA FC,Fortaleza CEIF,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Away,0,1,,8.181818181818182,0.24545454545454548,10.0,0.2727272727272727,0.9090909090909092,2.3
Juan_Pablo_Vargas,2024,2024-04-02,Libertadores,CO MILLONARIOS,BR FLAMENGO,D 1–1,0,0,12,Tue,Group stage,HOME,Y,CB,90,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2024,4,3,BR FLAMENGO,BR FLAMENGO,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,7.5,0.3,10.0,0.0,0.8333333333333333,2.275
Juan_Pablo_Vargas,2024,2024-04-11,Libertadores,CO MILLONARIOS,BO BOLÍVAR,L 2–3,0,0,13,Thu,Group stage,AWAY,Y*,CB,90,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2024,4,1,BO BOLÍVAR,BO BOLÍVAR,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,6.923076923076923,0.0923076923076923,9.923076923076923,0.038461538461538464,0.7692307692307693,2.151923076923077
Juan_Pablo_Vargas,2024,2024-04-14,Primera A,MILLONARIOS,PASTO,W 3–2,2,0,14,Sun,Apertura — First stage,AWAY,Y*,CB,90,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,2024,4,4,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,6.428571428571429,0.40714285714285714,10.0,0.42857142857142855,0.7142857142857142,2.3750000000000004
Juan_Pablo_Vargas,2024,2024-04-17,Primera A,MILLONARIOS,JUNIOR,W 3–2,0,0,15,Wed,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4,0,JUNIOR,Atlético Junior,True,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,6.0,0.0,10.0,0.0,0.6666666666666666,2.1
Juan_Pablo_Vargas,2024,2024-04-20,Primera A,MILLONARIOS,PEREIRA,W 2–1,0,0,16,Sat,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2024,4,4,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,5.625,0.375,10.0,0.0,0.625,2.28125
Juan_Pablo_Vargas,2024,2024-04-25,Libertadores,CO MILLONARIOS,CL PALESTINO,L 1–3,0,0,17,Thu,Group stage,AWAY,Y*,CB,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024,4,1,CL PALESTINO,CL PALESTINO,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,5.294117647058823,0.08823529411764706,10.0,0.0,0.5882352941176471,2.1323529411764706
Juan_Pablo_Vargas,2024,2024-04-28,Primera A,MILLONARIOS,BOYACÁ CHICÓ,W 3–0,0,0,18,Sun,Apertura — First stage,HOME,Y*,CB,90,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,2024,4,1,BOYACÁ CHICÓ,Boyacá Chicó,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,5.0,0.08333333333333333,10.0,0.0,0.5555555555555556,2.125
Juan_Pablo_Vargas,2024,2024-05-04,Primera A,MILLONARIOS,JUNIOR,L 1–2,0,0,19,Sat,Apertura — Cuadrangulares,AWAY,Y,CB,90,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,2024,5,4,JUNIOR,Atlético Junior,True,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,4.7368421052631575,0.26842105263157895,10.0,0.0,0.5263157894736842,2.213157894736842
Juan_Pablo_Vargas,2024,2024-05-08,Libertadores,CO MILLONARIOS,BO BOLÍVAR,D 1–1,0,0,20,Wed,Group stage,HOME,Y,CB,90,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2024,5,3,BO BOLÍVAR,BO BOLÍVAR,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,4.5,0.195,10.0,0.0,0.5,2.1725000000000003
Juan_Pablo_Vargas,2024,2024-05-11,Primera A,MILLONARIOS,PEREIRA,W 1–0,0,1,21,Sat,Apertura — Cuadrangulares,HOME,Y*,CB,90,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,2024,5,4,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,4.285714285714286,0.24285714285714283,10.0,0.09523809523809523,0.47619047619047616,2.2071428571428573
Juan_Pablo_Vargas,2024,2024-05-14,Libertadores,CO MILLONARIOS,CL PALESTINO,D 1–1,0,0,22,Tue,Group stage,HOME,Y,CB,90,0,0,3,1,0,0,0,0,0,0,4,3,0,0,0,2024,5,7,CL PALESTINO,CL PALESTINO,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,1,0,,4.090909090909091,0.43636363636363634,10.0,0.0,0.4545454545454546,2.2863636363636366
Juan_Pablo_Vargas,2024,2024-05-19,Primera A,MILLONARIOS,CA BUCARAMANGA,L 0–1,0,0,23,Sun,Apertura — Cuadrangulares,HOME,Y,CB,90,0,0,2,1,1,0,1,1,0,1,1,1,0,0,0,2024,5,2,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,3.9130434782608696,0.11739130434782609,9.956521739130435,0.021739130434782608,0.43478260869565216,2.118478260869565
Juan_Pablo_Vargas,2024,2024-05-22,Primera A,MILLONARIOS,CA BUCARAMANGA,D 0–0,0,0,24,Wed,Apertura — Cuadrangulares,AWAY,Y,CB,90,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,2024,5,4,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,3.75,0.2125,10.0,0.0,0.41666666666666663,2.16875
Juan_Pablo_Vargas,2024,2024-05-25,Primera A,MILLONARIOS,PEREIRA,D 2–2,0,0,25,Sat,Apertura — Cuadrangulares,AWAY,Y,CB,90,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2024,5,1,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,3.6,0.06,10.0,0.0,0.4,2.09
Juan_Pablo_Vargas,2024,2024-05-28,Libertadores,CO MILLONARIOS,BR FLAMENGO,L 0–3,0,0,26,Tue,Group stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,2024,5,4,BR FLAMENGO,BR FLAMENGO,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,3.4615384615384617,0.1769230769230769,10.0,0.0,0.38461538461538464,2.146153846153846
Juan_Pablo_Vargas,2024,2024-06-09,WCQ,CR COSTA RICA,GD GRENADA,W 3–0,0,0,28,Sun,Second round,AWAY,N,Defensa,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,0,GD GRENADA,GD GRENADA,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,0.9642857142857143,0.0,10.0,0.0,0.10714285714285715,2.0160714285714287
Juan_Pablo_Vargas,2024,2024-06-24,Copa América,CR COSTA RICA,BR BRAZIL,D 0–0,0,0,29,Mon,Group stage,NEUTRAL,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,6,0,BR BRAZIL,BR BRAZIL,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral,0,0,1.0,3.103448275862069,0.0,10.0,0.0,0.3448275862068966,2.0517241379310347
Juan_Pablo_Vargas,2024,2024-06-28,Copa América,CR COSTA RICA,COLOMBIA,L 0–3,0,0,30,Fri,Group stage,NEUTRAL,Y,CB,90,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,2024,6,5,CO COLOMBIA,CO COLOMBIA,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral,0,0,1.0,3.0,0.23,10.0,0.0,0.3333333333333333,2.165
Juan_Pablo_Vargas,2024,2024-07-02,Copa América,CR COSTA RICA,PY PARAGUAY,W 2–1,0,0,31,Tue,Group stage,NEUTRAL,Y,CB,90,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2024,7,3,PY PARAGUAY,PY PARAGUAY,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral,0,0,1.0,2.903225806451613,0.12580645161290321,10.0,0.0,0.3225806451612903,2.111290322580645
Juan_Pablo_Vargas,2024,2024-07-21,Primera A,MILLONARIOS,CA BUCARAMANGA,W 1–0,0,0,32,Sun,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2024,7,2,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.8125,0.075,10.0,0.0,0.3125,2.084375
Juan_Pablo_Vargas,2024,2024-07-24,Primera A,MILLONARIOS,NACIONAL,L 1–2,0,0,33,Wed,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,7,0,NACIONAL,Atlético Nacional,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.727272727272727,0.0,10.0,0.0,0.30303030303030304,2.0454545454545454
Juan_Pablo_Vargas,2024,2024-07-28,Primera A,MILLONARIOS,ALIANZA,L 1–2,0,0,34,Sun,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,7,0,ALIANZA,Alianza FC,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,2.6470588235294117,0.0,10.0,0.0,0.29411764705882354,2.0441176470588234
Juan_Pablo_Vargas,2024,2024-08-02,Primera A,MILLONARIOS,TOLIMA,W 1–0,0,0,35,Fri,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,8,1,TOLIMA,Deportes Tolima,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.5714285714285716,0.03428571428571429,10.0,0.0,0.2857142857142857,2.06
Juan_Pablo_Vargas,2024,2024-08-25,Primera A,MILLONARIOS,RIONEGRO,L 1–2,0,0,36,Sun,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024,8,2,RIONEGRO,Águilas Doradas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Away,0,1,,2.5,0.07500000000000001,10.0,0.0,0.2777777777777778,2.0791666666666666
Juan_Pablo_Vargas,2024,2024-09-01,Primera A,MILLONARIOS,BOYACÁ PATRIOT,W 3–0,0,1,37,Sun,Finalización — First stage,HOME,Y*,CB,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,9,1,BOYACÁ PATRIOT,Boyacá Chicó,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.4324324324324325,0.04054054054054054,10.0,0.05405405405405406,0.2702702702702703,2.0689189189189188
Juan_Pablo_Vargas,2024,2024-09-15,Primera A,MILLONARIOS,LA EQUIDAD,W 3–1,0,0,38,Sun,Finalización — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2024,9,1,LA EQUIDAD,La Equidad,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Away,0,1,,2.3684210526315788,0.031578947368421054,10.0,0.0,0.2631578947368421,2.0552631578947365
Juan_Pablo_Vargas,2024,2024-09-25,Primera A,MILLONARIOS,JAGUARES,D 0–0,0,0,39,Wed,Finalización — First stage,HOME,Y*,CB,90,0,0,2,1,1,0,1,0,1,1,2,0,0,0,0,2024,9,2,JAGUARES,Jaguares,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Home,1,0,,2.3076923076923075,0.07692307692307693,9.974358974358974,0.01282051282051282,0.2564102564102564,2.0737179487179485
Juan_Pablo_Vargas,2024,2024-09-28,Primera A,MILLONARIOS,ENVIGADO,W 3–0,0,0,40,Sat,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2024,9,2,ENVIGADO,Envigado,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.25,0.075,10.0,0.0,0.25,2.075
Juan_Pablo_Vargas,2024,2024-10-04,Primera A,MILLONARIOS,AD CALI,W 1–0,0,0,41,Fri,Finalización — First stage,AWAY,Y,CB,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,10,0,AD CALI,Deportivo Cali,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,2.1951219512195124,0.0,9.975609756097562,0.0,0.24390243902439024,2.0317073170731708
Juan_Pablo_Vargas,2024,2024-10-26,Primera A,MILLONARIOS,SANTA FE,W 1–0,0,0,42,Sat,Finalización — First stage,AWAY,Y*,CB,90,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2024,10,4,SANTA FE,Independiente Santa Fe,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Away,0,1,,2.142857142857143,0.1285714285714286,10.0,0.0,0.23809523809523808,2.1
Juan_Pablo_Vargas,2024,2024-11-03,Primera A,MILLONARIOS,PASTO,W 1–0,0,0,43,Sun,Finalización — First stage,HOME,Y*,CB,90,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2024,11,1,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.0930232558139537,0.027906976744186046,10.0,0.011627906976744186,0.23255813953488372,2.050581395348837
Juan_Pablo_Vargas,2024,2024-11-07,Primera A,MILLONARIOS,JUNIOR,D 0–0,0,0,44,Thu,Finalización — First stage,AWAY,Y*,CB,90,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2024,11,3,JUNIOR,Atlético Junior,True,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,2.0454545454545454,0.08863636363636364,10.0,0.0,0.2272727272727273,2.078409090909091
Juan_Pablo_Vargas,2024,2024-11-10,Primera A,MILLONARIOS,PEREIRA,D 0–0,0,0,45,Sun,Finalización — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2024,11,2,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.0,0.05333333333333333,10.0,0.0,0.22222222222222224,2.06
Juan_Pablo_Vargas,2024,2024-12-02,Primera A,MILLONARIOS,NACIONAL,D 1–1,0,0,46,Mon,Finalización — Cuadrangulares,AWAY,Y,CB,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,0,NACIONAL,Atlético Nacional,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,0.9782608695652174,0.0,10.0,0.0,0.10869565217391304,2.016304347826087
Juan_Pablo_Vargas,2024,2024-12-05,Primera A,MILLONARIOS,SANTA FE,D 1–1,0,0,47,Thu,Finalización — Cuadrangulares,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024,12,1,SANTA FE,Independiente Santa Fe,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Home,1,0,,1.9148936170212767,0.02553191489361702,10.0,0.0,0.2127659574468085,2.0446808510638297
Juan_Pablo_Vargas,2024,2024-12-08,Primera A,MILLONARIOS,PASTO,D 0–0,0,0,48,Sun,Finalización — Cuadrangulares,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,12,0,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,1.875,0.0,10.0,0.0,0.20833333333333331,2.03125
Juan_Pablo_Vargas,2025,2025-02-01,Primera A,MILLONARIOS,PASTO,W 1–0,0,0,1,Sat,Apertura — First stage,AWAY,Y*,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025,2,1,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,90.0,1.2,10.0,0.0,10.0,4.1
Juan_Pablo_Vargas,2025,2025-02-08,Primera A,MILLONARIOS,LA EQUIDAD,W 2–1,0,0,2,Sat,Apertura — First stage,HOME,Y*,CB,90,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2025,2,1,LA EQUIDAD,La Equidad,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Home,1,0,,45.0,0.6,10.0,0.0,5.0,3.05
Juan_Pablo_Vargas,2025,2025-02-11,Primera A,MILLONARIOS,LLANEROS,D 2–2,0,0,3,Tue,Apertura — First stage,AWAY,Y,CB,51,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,2025,2,1,LLANEROS,Llaneros,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Away,0,1,,17.0,0.39999999999999997,8.333333333333334,0.0,1.8888888888888888,2.1500000000000004
Juan_Pablo_Vargas,2025,2025-02-15,Primera A,MILLONARIOS,INDEPENDIENTE,L 0–1,0,0,4,Sat,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2025,2,2,INDEPENDIENTE,Independiente Medellín,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Home,1,0,,22.5,0.75,10.0,0.0,2.5,2.75
Juan_Pablo_Vargas,2025,2025-02-23,Primera A,MILLONARIOS,AD CALI,L 1–3,0,0,5,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2025,2,2,AD CALI,Deportivo Cali,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,18.0,0.6,10.0,0.0,2.0,2.5999999999999996
Juan_Pablo_Vargas,2025,2025-03-02,Primera A,MILLONARIOS,TOLIMA,W 2–0,0,0,6,Sun,Apertura — First stage,HOME,N,Defensa,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,3,0,TOLIMA,Deportes Tolima,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,2.5,0.0,10.0,0.0,0.2777777777777778,2.0416666666666665
Juan_Pablo_Vargas,2025,2025-03-05,Copa Sudamericana,CO MILLONARIOS,ONCE CALDAS,L 0–1,0,0,7,Wed,First stage,AWAY,Y*,CB,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,3,0,CO ONCE CALDAS,Once Caldas,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Away,0,1,,6.428571428571429,0.0,9.857142857142858,0.0,0.7142857142857142,2.0785714285714287
Juan_Felipe_Aguirre,2023,2023-01-26,Primera A,NACIONAL,ONCE CALDAS,W 1–0,0,0,1,Thu,Apertura — First stage,HOME,N,Defensa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,0,ONCE CALDAS,Once Caldas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Home,1,0,,1.0,0.0,10.0,0.0,0.11111111111111112,2.0166666666666666
Juan_Felipe_Aguirre,2023,2023-01-29,Primera A,NACIONAL,RIONEGRO,D 0–0,0,0,2,Sun,Apertura — First stage,HOME,Y,CB,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2023,1,2,RIONEGRO,Águilas Doradas,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Home,1,0,,38.5,1.5,10.0,0.0,4.277777777777778,3.3916666666666666
Juan_Felipe_Aguirre,2023,2023-02-19,Primera A,NACIONAL,CA BUCARAMANGA,D 1–1,0,0,4,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2023,2,1,CA BUCARAMANGA,Bucaramanga,True,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,22.5,0.375,10.0,0.0,2.5,2.5625
Juan_Felipe_Aguirre,2023,2023-02-27,Primera A,NACIONAL,ATLÉTICO HUILA,W 3–1,0,0,5,Mon,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023,2,1,ATLÉTICO HUILA,Atlético Huila,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,18.0,0.24,10.0,0.0,2.0,2.42
Juan_Felipe_Aguirre,2023,2023-03-05,Primera A,NACIONAL,PASTO,W 1–0,0,0,6,Sun,Apertura — First stage,AWAY,Y,CB,90,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2023,3,1,PASTO,Deportivo Pasto,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,15.0,0.19999999999999998,10.0,0.0,1.6666666666666665,2.35
Juan_Felipe_Aguirre,2023,2023-03-17,Primera A,NACIONAL,PEREIRA,W 2–0,0,0,8,Fri,Apertura — First stage,AWAY,N,Defensa,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,3,0,PEREIRA,Deportivo Pereira,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Away,0,1,,0.875,0.0,10.0,0.0,0.09722222222222222,2.0145833333333334
Juan_Felipe_Aguirre,2023,2023-03-25,Primera A,NACIONAL,INDEPENDIENTE,D 1–1,0,0,9,Sat,Apertura — First stage,HOME,N,Defensa,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2023,3,0,INDEPENDIENTE,Independiente Medellín,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Home,1,0,,5.0,0.0,10.0,0.0,0.5555555555555556,2.0833333333333335
Juan_Felipe_Aguirre,2023,2023-04-01,Primera A,NACIONAL,LA EQUIDAD,D 0–0,0,0,10,Sat,Apertura — First stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2023,4,5,LA EQUIDAD,La Equidad,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Away,0,1,,9.0,0.6,10.0,0.0,1.0,2.4499999999999997
Juan_Felipe_Aguirre,2023,2023-04-05,Libertadores,CO NACIONAL,AR PATRONATO,W 2–1,0,0,11,Wed,Group stage,AWAY,Y,CB,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2023,4,0,AR PATRONATO,AR PATRONATO,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,0,1,,8.181818181818182,0.0,10.0,0.0,0.9090909090909092,2.1363636363636362
Juan_Felipe_Aguirre,2023,2023-04-10,Primera A,NACIONAL,JUNIOR,L 0–1,0,0,12,Mon,Apertura — First stage,HOME,Y,CB,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,4,1,JUNIOR,Atlético Junior,True,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Home,1,0,,7.5,0.125,10.0,0.0,0.8333333333333333,2.1875
